Index,DrugID,Drug_Name,SMILES
2276,DMV62ED,Fotemustine,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC
2277,DMV6TL2,Liranaftate,CN(C1=NC(=CC=C1)OC)C(=S)OC2=CC3=C(CCCC3)C=C2
2278,DMV74ZH,Pizotyline,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1
2279,DMV7IM6,Histamine Phosphate,C1=C(NC=N1)CCN.OP(=O)(O)O.OP(=O)(O)O
2280,DMV7YFT,Darolutamide,C[C@@H](CN1C=CC(=N1)C2=CC(=C(C=C2)C#N)Cl)NC(=O)C3=NNC(=C3)C(C)O
2281,DMV9ADG,Pilocarpine,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C
2282,DMV9KR5,Indigotindisulfonate,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O
2283,DMVAYKU,Mepartricin,CC1C=CC=CC=CC=CC=CC=CC=CCC(C2C(C(CC(O2)(CC(CC(CC(CC(CC(=O)CC(CC(=O)OC1C(C)CCC(CC(=O)C3=CC=C(C=C3)NC)O)O)O)O)O)O)O)O)C(=O)OC)OC4C(C(C(C(O4)C)O)N)O
2284,DMVAZP9,Tenoxicam,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3
2285,DMVBIZL,Estrone sulfate,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
2286,DMVE3TK,Bromocriptine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
2287,DMVEK07,Magnesium Sulfate,[O-]S(=O)(=O)[O-].[Mg+2]
2288,DMVG98V,Calcium levofolinate,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Ca+2]
2289,DMVGPMX,Fosfomycin,C[C@H]1[C@H](O1)P(=O)(O)O
2290,DMVHJLX,Perospirone,C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54
2291,DMVJS2K,Monobenzone,C1=CC=C(C=C1)COC2=CC=C(C=C2)O
2292,DMVKA4O,Mianserin,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
2293,DMVLHNI,Tridihexethyl,CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O
2294,DMVLMW6,Ketanserin,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O
2295,DMVM3Z0,Iocetamic acid,CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O
2296,DMVM6QR,Lacosamide,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1
2297,DMVMQ1L,Nafronyl,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32
2298,DMVN2E6,Vinpocetine,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
2299,DMVN5OH,Minocycline,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
2300,DMVO0UB,Alfentanil,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC
2301,DMVO3JM,Clonixin,CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O
2302,DMVO4ED,Ethoxzolamide,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N
2303,DMVOIK1,Rosoxacin,CCN1C=C(C(=O)C2=C1C=C(C=C2)C3=CC=NC=C3)C(=O)O
2304,DMVONE6,Epidermal growth factor,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@H](CCSC)NC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CC8=CC=C(C=C8)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)N
2305,DMVP5YE,Doxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
2306,DMVPLJ7,Sofalcone,CC(=CCOC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C
2307,DMVPUQI,Hydroflumethiazide,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
2308,DMVPZBE,Iloprost,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O
2309,DMVR628,Vindesine,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O
2310,DMVRH9C,Lomefloxacin,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O
2311,DMVRIC2,Zileuton,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O
2312,DMVRLT7,Fludarabine,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N
2313,DMVRYT2,NABILONE,CCCCCCC(C)(C)C1=CC(=C2[C@@H]3CC(=O)CC[C@H]3C(OC2=C1)(C)C)O
2314,DMVS9WQ,Nitisinone,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
2315,DMVTHER,Lincomycin,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O
2316,DMVTHWQ,Silver sulfadiazine,C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+]
2317,DMVTU5Q,Delafloxacin Meglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1C(CN1C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4=C(C=C(C(=N4)N)F)F)F)O
2318,DMVVPQX,Prednimustine,CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O
2319,DMVWHTG,Afamelanotide,CCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N5CCC[C@H]5C(=O)N[C@@H](C(C)C)C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](CO)NC(=O)C
2320,DMVX0DH,FerriSeltz,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.N.[Fe+3]
2321,DMVXFYE,Vinorelbine,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
2322,DMVY1VX,Cefetamet pivoxil hcl,CC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)OCOC(=O)C(C)(C)C.Cl
2323,DMVY4GN,Testolactone,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@]34C
2324,DMVYD7I,Ferric maltol,CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].[Fe+3]
2325,DMVYSLE,Cefalotin,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
2326,DMVYXR8,Sumatriptan,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
2327,DMVZO01,99mTc-sestamibi,CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[99Tc+7]
2328,DMVZQ2M,Probucol,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
2329,DMW1OQ0,Clobazam - Lundbeck,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
2330,DMW1TV2,Rifaximin,C[C@H]1/C=C/C=C(\\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C
2331,DMW34B1,Motixafortide,C1C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CCCCN)CCCCN)CCCNC(=O)N)CC3=CC=C(C=C3)O)NC(=O)[C@H](CC4=CC5=CC=CC=C5C=C4)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)C6=CC=C(C=C6)F)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)CCCNC(=O)N)CCCNC(=N)N)CC7=CC=C(C=C7)O
2332,DMW4M97,Clevidipine butyrate,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
2333,DMW4X37,Diphenylpyraline,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
2334,DMW51AX,Anisodamine,CN1[C@H]2C[C@@H](C[C@@H]1[C@H](C2)O)OC(=O)[C@H](CO)C3=CC=CC=C3
2335,DMW542E,Orphenadrine,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
2336,DMW5J1L,Sodium phosphate P 32,OP(=O)([O-])[O-].[Na+].[Na+]
2337,DMW5ML9,Tecovirimat ,C1[C@@H]2[C@H]1[C@@H]3C=C[C@H]2[C@@H]4[C@H]3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F
2338,DMW649X,Eletriptan,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
2339,DMW6F0S,Mizoribine,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N
2340,DMW6GVL,Nadolol,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O
2341,DMW6TXN,Cefoselis,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=C(N4CCO)N)C(=O)[O-]
2342,DMW6ZJI,Levocetirizine dihydrochloride,C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
2343,DMW73W6,Andrographolide,CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O
2344,DMW7TZV,Lenacapavir,CC(C)(C#CC1=NC(=C(C=C1)C2=C3C(=C(C=C2)Cl)C(=NN3CC(F)F)NS(=O)(=O)C4CC4)[C@@H](CC5=CC(=CC(=C5)F)F)NC(=O)CN6C7=C([C@@H]8C[C@@H]8C7(F)F)C(=N6)C(F)F)S(=O)(=O)C
2345,DMW83TP,Pimozide,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
2346,DMW8YQQ,Aclidinium,C1C[N+]2(CCC1C(C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5
2347,DMWA24P,IPI-145,C[C@@H](C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5
2348,DMWA2DZ,Berotralstat,C1CC1CN[C@@H](C2=CC(=C(C=C2)F)NC(=O)C3=CC(=NN3C4=CC=CC(=C4)CN)C(F)(F)F)C5=CC=CC(=C5)C#N
2349,DMWAD93,Leniolisib,CCC(=O)N1CC[C@@H](C1)NC2=NC=NC3=C2CN(CC3)C4=CC(=C(N=C4)OC)C(F)(F)F
2350,DMWAG4J,Diatrizoate,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I
2351,DMWBHRY,Olmesartan medoxomil,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O
2352,DMWBQKU,Olprinone,CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2
2353,DMWCOSR,Quinethazone,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl
2354,DMWCQP4,Interferon Alfa-2b,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2.C(S(=O)(=O)[O-])(I)I.[Na+]
2355,DMWDHUZ,Propicillin,CCC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O)OC3=CC=CC=C3
2356,DMWE2N4,Auranofin,CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+]
2357,DMWE60C,Rufinamide,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F
2358,DMWE70C,Chromic phosphate P 32,[O-]P(=O)([O-])[O-].[Cr+3]
2359,DMWF5R4,Melphalan flufenamide,CCOC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)[C@H](CC2=CC=C(C=C2)N(CCCl)CCCl)N
2360,DMWFHMZ,Aminoglutethimide,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N
2361,DMWFJTR,Linagliptin,CC#CCN1C2=C(N=C1N3CCC[C@H](C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C
2362,DMWFM2T,Edoxaban tosylate,CC1=CC=C(C=C1)S(=O)(=O)O.CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C
2363,DMWGPO6,L-aspartic acid,C([C@@H](C(=O)O)N)C(=O)O
2364,DMWH7NQ,Alprostadil,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O
2365,DMWH9CN,Ridogrel,C1=CC(=CC(=C1)C(F)(F)F)/C(=N\\OCCCCC(=O)O)/C2=CN=CC=C2
2366,DMWI8CR,Hydriodic acid iodine-125,I
2367,DMWIJTN,Voclosporin,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
2368,DMWIO46,Camphor,CC1(C2CCC1(C(=O)C2)C)C
2369,DMWIVTF,Technetium Tc-99m Apcitide,CC(=O)NCSCC(C(=O)NCC(=O)NC(CSCNC(=O)C)C(=NCC(=NCC(=NC(C[S-])C(=O)N)[O-])[O-])[O-])NC(=O)CNC(=O)CNC(=O)C1CSCC(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N1)CC(=O)[O-])CSCCCN)CC2=CC=C(C=C2)O.[O-2].[Na+].[Tc+5]
2370,DMWIX23,Metaraminol,C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N
2371,DMWJE9D,Ambroxol,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O
2372,DMWLFGO,Methyltestosterone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C
2373,DMWLTU2,PSMA-11 Ga-68,[H+].C1=CC(=C(C=C1CCC(=O)NCCCCCC(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)CN(CCN(CC2=C(C=CC(=C2)CCC(=O)O)[O-])CC(=O)[O-])CC(=O)[O-])[O-].[68Ga+3]
2374,DMWM4D0,Futibatinib,COC1=CC(=CC(=C1)C#CC2=NN(C3=NC=NC(=C23)N)[C@H]4CCN(C4)C(=O)C=C)OC
2375,DMWMPD4,Vorinostat,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
2376,DMWMPRG,Tetrodotoxin,C([C@@]1([C@H]2[C@@H]3[C@H](N=C(N[C@@]34[C@@H]([C@@H]1O[C@]([C@H]4O)(O2)O)O)N)O)O)O
2377,DMWNHPC,Aminolevulinic Acid Hydrochloride,C(CC(=O)O)C(=O)CN.Cl
2378,DMWNO8S,Iodinated glycerol,CC(C1OCC(O1)CO)I
2379,DMWO3N6,Indeloxazine,C1COC(CN1)COC2=CC=CC3=C2CC=C3
2380,DMWOSKJ,Zolpidem,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
2381,DMWP1BH,Tazemetostat,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5
2382,DMWQ16I,Primaquine,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
2383,DMWQ207,Gallium Citrate Ga-67,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ga+3]
2384,DMWQK9H,Benperidol,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
2385,DMWR1JC,Carisoprodol,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
2386,DMWS3FH,Fondaparinux sodium,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)[O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)[O-])O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
2387,DMWSMND,Cevimeline,C[C@@H]1O[C@]2(CN3CCC2CC3)CS1
2388,DMWSXI4,Acetylcysteine,CC(=O)NC(CS)C(=O)O
2389,DMWT905,Mefloquine,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
2390,DMWTAOI,Estramustine,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl
2391,DMWU0I2,Pralsetinib,CC1=CC(=NN1)NC2=NC(=NC(=C2)C)C3CCC(CC3)(C(=O)N[C@@H](C)C4=CN=C(C=C4)N5C=C(C=N5)F)OC
2392,DMWU1AT,Sodium lactate,CC(C(=O)[O-])O.[Na+]
2393,DMWUIJE,Tolmetin,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O
2394,DMWV2AG,Ceftibuten,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\\CC(=O)O)/C3=CSC(=N3)N)C(=O)O
2395,DMWV3TZ,Finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C
2396,DMWVCF3,Fusidic Acid,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\\C(=O)O)OC(=O)C)C)O)C
2397,DMWVIGP,Digitoxin,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)C)C)C)O)O
2398,DMWWLOM,Biapenem,CC1C2C(C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])C(C)O
2399,DMWX21D,Technetium Tc-99m Succimer Kit,C(C(C(=O)O)S)(C(=O)O)S.[Tc]
2400,DMWX5CO,Nicotine,CN1CCC[C@H]1C2=CN=CC=C2
2401,DMWX683,Mupirocin,C[C@H]([C@H]1[C@@H](O1)C[C@H]2CO[C@H]([C@@H]([C@@H]2O)O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)[C@H](C)O
2402,DMWXLYZ,Darifenacin,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5
2403,DMX0E5B,Bimatoprost,CCNC(=O)CCC/C=C\\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O
2404,DMX0EZJ,Prothionamide,CCCC1=NC=CC(=C1)C(=S)N
2405,DMX0K3Q,Epinastine,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N
2406,DMX0T3B,Micronomicin sulfate,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CNC)N)N)N)O.OS(=O)(=O)O
2407,DMX2358,Adapalene,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5
2408,DMX2XSL,Flurithromycin ethylsuccinate,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)(C)F)C)O)(C)O
2409,DMX34L7,Proquazone,CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=CC=C3
2410,DMX38HQ,Apomorphine,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
2411,DMX3O0D,UFT,C1CC(OC1)N2C=C(C(=O)NC2=O)F.C1=CNC(=O)NC1=O
2412,DMX3ZFP,Dimethyl Sulfoxide,CS(=O)C
2413,DMX47U6,Ceftezole,C1C(=C(N2C(S1)C(C2=O)NC(=O)CN3C=NN=N3)C(=O)O)CSC4=NN=CS4
2414,DMX4GND,Meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
2415,DMX4QO4,Lentinan,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)OC5C(C(C(C(O5)COC6C(C(C(C(O6)CO)O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)O)O)O)O
2416,DMX5B7G,Morrhuate sodium,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(N=C(C(C4=CC=C(C=C4)[O-])C(=O)O)[O-])OC)OC2)C(=O)O.[Na+].[Na+]
2417,DMX5VQL,Enocitabine,CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O
2418,DMX6OE3,Dabrafenib,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
2419,DMX6RTG,Trospium,C1CC[N+]2(C1)[C@@H]3CC[C@H]2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O
2420,DMX7A5V,Faropenem,C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)[C@H]3CCCO3)C(=O)O)O
2421,DMX7LKS,Isovanillin,COC1=C(C=C(C=C1)C=O)O
